UNIVERSIDADE,SEXO,GRUPO INSCRIÇÃO,VAGA CLASSIFICAÇÃO,PONTUAÇÃO,ENTRADA,COLOCAÇÕES,CURSO,MODALIDADE,TURNO,CIDADE
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,828.21,1,6,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,810.00,2,12,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,716.14,1,4,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,B,721.25,2,1,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,798.01,2,31,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,791.56,1,37,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,840.42,2,2,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,847.90,1,1,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,B,711.13,1,2,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,696.78,2,14,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,799.90,1,27,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,C,783.18,1,1,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,797.24,2,33,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,803.99,1,17,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,762.08,2,3,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,8,H,576.73,1,1,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,791.23,1,38,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,802.36,2,22,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,791.05,1,39,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,829.42,2,5,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,803.13,2,20,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,765.14,2,2,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,10,F,537.50,1,2,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,707.56,1,9,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,744.50,2,7,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,801.88,1,24,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,797.24,1,32,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,781.42,1,1,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,697.25,2,12,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,805.13,2,16,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,817.59,1,9,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,727.01,2,1,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,693.00,1,2,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,803.66,2,18,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,699.14,2,11,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,790.42,1,40,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,799.52,2,28,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,769.08,2,1,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,798.31,2,30,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,805.24,2,14,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,738.14,2,9,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,793.12,1,36,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,749.14,1,6,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,827.86,2,7,DIREITO,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,746.83,1,7,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,793.10,2,15,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,788.77,2,19,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,727.45,1,2,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,793.32,2,14,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,788.30,2,20,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,777.50,1,31,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,794.11,1,13,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,718.50,2,8,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,760.91,2,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,781.95,2,26,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,B,732.31,1,2,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,747.85,1,6,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,4,B,737.13,2,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,822.54,1,6,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,754.84,1,2,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,705.85,1,12,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,774.77,2,38,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,742.08,1,9,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,849.73,1,2,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,755.96,2,3,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,C,772.31,1,2,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,771.12,1,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,8,D,679.29,2,2,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,749.19,1,5,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,696.15,2,2,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,780.08,1,29,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,830.39,1,4,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,781.42,2,27,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,10,H,550.07,1,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,790.48,1,18,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,790.64,1,17,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,856.02,1,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,782.87,1,24,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,719.55,2,6,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,C,772.71,1,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,830.19,1,5,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,730.71,2,14,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,798.31,1,9,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,714.56,2,10,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,717.93,1,9,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,730.93,1,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,798.97,1,8,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,764.76,2,2,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,782.91,1,23,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,775.81,2,35,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,697.58,1,14,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,796.44,2,11,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,739.18,2,11,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,778.71,2,30,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,787.97,1,21,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,6,D,711.72,2,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,708.40,1,11,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,774.20,2,39,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,780.25,1,28,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,740.89,1,10,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,791.16,1,16,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,782.28,1,25,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,725.98,1,3,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,699.29,2,13,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,805.62,2,7,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,697.05,1,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,797.74,2,10,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,725.80,2,4,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,10,F,626.05,2,2,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,834.39,1,3,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,777.04,2,33,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,775.13,2,37,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,724.28,2,5,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,785.53,1,22,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,735.53,2,12,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,10,F,634.72,1,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,727.94,2,1,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,773.41,2,40,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,775.48,2,36,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,795.28,2,12,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,730.88,2,13,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,719.25,2,7,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,755.08,1,4,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,746.48,2,8,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,777.04,2,34,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,777.30,2,32,DIREITO,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,620.42,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,H,698.26,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,556.47,1,10,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,625.68,1,9,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,568.63,1,9,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,820.27,1,2,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,734.18,1,18,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,647.35,1,6,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,728.62,1,22,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,751.98,1,12,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,736.82,1,17,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,671.46,1,3,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,C,711.39,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,626.87,1,7,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,724.64,1,24,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,758.32,1,9,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,548.70,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,2,B,627.59,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,616.79,1,2,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,738.50,1,16,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,597.15,1,4,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,793.98,1,4,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,613.01,1,3,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,653.40,1,5,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,605.46,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,873.51,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,756.54,1,10,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,768.92,1,8,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,732.20,1,19,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,772.53,1,7,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,776.95,1,6,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,756.36,1,11,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,777.46,1,5,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,726.18,1,23,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,D,699.16,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,579.00,1,6,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,575.83,1,8,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,811.91,1,3,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,744.81,1,13,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,730.93,1,20,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,730.16,1,21,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,707.70,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,663.15,1,4,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,590.08,1,5,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,740.30,1,15,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,743.14,1,14,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,626.87,1,8,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,683.43,1,2,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,693.48,1,1,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,718.43,1,25,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,577.04,1,7,ECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,691.17,1,17,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,701.38,1,10,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,665.10,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,C,674.89,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,548.35,1,9,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,680.44,1,25,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,D,649.48,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,739.53,1,4,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,683.65,1,23,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,603.61,1,8,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,689.26,1,20,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,521.25,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,698.92,1,13,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,687.52,1,22,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,705.80,1,8,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,607.99,1,7,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,582.65,1,6,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,F,671.40,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,548.77,1,8,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,629.86,1,3,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,773.23,1,2,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,620.05,1,3,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,692.19,1,15,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,703.36,1,9,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,575.78,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,711.77,1,5,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,620.91,1,2,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,J,651.84,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,765.27,1,3,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,707.16,1,6,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,692.03,1,16,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,688.58,1,21,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,700.92,1,11,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,630.26,1,2,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,608.78,1,6,ECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,630.59,1,1,ECONOMIA,BACHARELADO,NOTURNO,BELEM
