UNIVERSIDADE,SEXO,GRUPO INSCRIÇÃO,VAGA CLASSIFICAÇÃO,PONTUAÇÃO,ENTRADA,COLOCAÇÕES,CURSO,MODALIDADE,TURNO,CIDADE
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,612.13,1,1,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,762.85,1,2,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,F,639.43,1,1,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,732.05,1,9,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,751.70,1,5,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,680.39,1,2,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,734.51,1,8,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,734.56,1,7,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,620.00,1,3,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,762.50,1,3,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,720.24,1,10,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,H,703.91,1,1,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,677.42,1,3,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,692.05,1,1,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,2,B,616.75,1,1,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,740.72,1,6,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,D,705.14,1,1,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,761.93,1,4,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,639.10,1,2,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,660.11,1,1,ARQUIVOLOGIA,LICENCIATURA,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,752.66,1,6,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,6,F,544.92,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,8,D,591.60,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,723.62,1,10,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,661.06,1,2,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,755.52,1,5,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,725.80,1,9,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,2,B,691.61,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,744.77,1,7,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,H,689.22,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,728.31,1,8,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,688.40,1,2,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,762.10,1,3,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,780.63,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,711.48,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,758.56,1,4,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,658.06,1,3,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,674.39,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,779.28,1,2,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,682.64,1,3,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,J,651.07,1,1,ARQUIVOLOGIA,BACHARELADO,VESPERTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,A,639.63,1,18,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,C,618.51,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,F,593.43,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,603.61,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,641.45,1,16,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,617.47,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,651.33,1,13,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,633.20,1,20,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,642.36,1,15,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,637.14,1,19,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,613.40,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,500.48,1,3,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,692.47,1,4,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,696.50,1,3,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,717.75,1,2,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,588.57,1,5,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,650.87,1,14,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,670.08,1,9,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,579.79,1,7,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,588.04,1,6,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,668.80,1,10,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,574.20,1,4,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,J,611.14,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,640.00,1,17,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,606.14,1,2,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,680.28,1,6,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,665.06,1,11,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,569.89,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,672.06,1,7,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,D,575.78,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,680.75,1,5,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,578.16,1,3,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,565.99,1,2,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,H,559.06,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,595.14,1,4,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,783.57,1,1,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,670.36,1,8,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,654.06,1,12,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,596.64,1,2,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,596.05,1,3,BIBLIOTECONOMIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,E,537.31,1,1,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,707.56,1,1,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,631.00,1,11,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,589.38,1,20,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,676.21,1,5,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,555.72,1,2,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,538.60,1,5,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,I,568.99,1,3,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,545.69,1,3,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,672.19,1,6,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,622.51,1,12,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,606.52,1,15,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,656.52,1,8,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,C,587.18,1,1,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,693.92,1,2,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,573.78,1,2,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,591.36,1,19,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,585.93,1,1,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,H,573.10,1,1,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,591.76,1,18,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,569.78,1,1,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,F,561.18,1,1,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,683.32,1,4,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,619.23,1,13,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,I,577.30,1,7,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,605.35,1,16,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,604.36,1,17,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,J,581.09,1,1,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,688.09,1,3,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,646.47,1,9,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,579.63,1,1,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,502.42,1,6,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,617.61,1,14,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,636.66,1,10,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,A,671.42,1,7,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,I,560.91,1,4,BIBLIOTECONOMIA,BACHARELADO,NOTURNO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,798.80,1,11,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,836.00,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,725.89,1,6,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,713.20,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,730.03,1,5,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,817.15,1,3,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,806.45,1,8,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,783.64,1,17,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,4,B,695.64,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,706.68,1,3,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,818.99,1,2,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,730.05,1,4,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,780.49,1,19,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,751.10,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,814.18,1,5,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,805.97,1,9,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,702.24,1,7,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,783.49,1,18,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,C,774.29,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,732.67,1,3,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,809.95,1,7,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,707.15,1,2,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,8,H,582.89,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,794.73,1,12,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,703.45,1,5,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,702.31,1,6,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,799.74,1,10,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,J,697.73,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,705.06,1,4,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,5,E,725.43,1,7,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,10,F,571.21,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,783.75,1,16,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,737.48,1,2,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,10,D,623.96,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,811.91,1,6,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,786.85,1,15,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,780.21,1,20,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,G,767.34,1,1,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,814.22,1,4,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,7,A,794.62,1,13,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,790.53,1,14,BIOMEDICINA,BACHARELADO,INTEGRAL,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,725.38,2,10,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,C,699.14,2,1,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,597.81,2,5,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,756.14,2,2,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,607.00,2,4,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,716.67,2,15,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,D,681.58,2,1,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,729.23,2,8,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,645.33,2,3,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,703.47,2,17,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,A,702.44,2,18,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,H,687.96,2,1,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,A,739.57,2,6,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,667.88,2,5,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,750.31,2,3,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,J,525.10,2,1,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,724.06,2,11,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,728.77,2,9,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,1,A,718.65,2,13,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,700.48,2,19,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,1,A,759.48,2,1,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,732.38,2,7,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,667.24,2,6,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,3,A,699.97,2,20,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,682.35,2,4,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,F,658.39,2,1,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,5,E,695.24,2,2,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,718.41,2,14,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,715.57,2,16,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,A,742.19,2,5,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,I,662.16,2,1,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,E,694.25,2,3,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,3,A,745.91,2,4,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,M,9,E,698.17,2,1,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,7,G,698.04,2,1,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
UNIVERSIDADE FEDERAL DO PARÁ,F,9,I,586.10,2,6,BIOTECNOLOGIA,BACHARELADO,MATUTINO,BELEM
